id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
44,13724,The Hacker,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,101840,Aisleen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,127416,Long loot the King,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,137233,Pocket Color Mahjong,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,141415,Das Balkonzimmer,NULL,2020-12-02 00:00:00.000,6,NULL,NULL,NULL,100.0000,6
49,126451,File,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,95081,Soccer Rally Arena,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,120781,Violet rE:-The Final reExistence-,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,130745,TS Online Mobile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,56167,8 beat Story,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,6499,Lego Creator: Knights' Kingdom,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
55,176266,Red Slash,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,70593,Rilakkuma,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,116261,Monster Jaunt,NULL,2020-02-20 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
58,96518,Monster Truck Drive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,102637,Word Champion!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,9711,Risk II,NULL,2000-03-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61,75283,Apex Construct,"Travel to the shattered future of Apex Construct, where merciless robots prowl the world as a result of mankind’s reckless experiments. As these synthetic creatures seek to dominate their new hunting grounds, you must use both your wits and combat skills to survive. In this atmospheric first-person Action/Adventure game, built exclusively for VR, the fate of mankind rests on you – the last human alive.",2018-02-20 00:00:00.000,3,1,59.3333,3,NULL,NULL
62,24244,Memorick: The Apprentice Knight,NULL,NULL,NULL,NULL,69.0000,1,NULL,NULL
63,108095,Arthic,NULL,2007-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64,89713,Modern Conflict 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,87751,Counter-Strike Avalon,NULL,2007-02-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66,176242,This hole in my chest,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,96085,Rocky Climb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,101910,"Sugar, sugar 3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,94831,Lines,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,108686,Little Panda's Dream Town,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,118708,The Crew 2 - Digital Deluxe Edition,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,79315,Alien's Return,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,118647,jwing - the next puzzle game,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,27056,Em-8ER,"Humanity had colonized the nearby stars for hundreds of years, but it wasn't until the invention of Gates that they could travel farther. Gates were one-way trips to random destinations, often taking one far across the galaxy. No-one knew a new gate's ultimate destination until it was finished and the first journey undertaken. 
 
Gatestriders, a nomadic colony of humanity, took pride in gate travel and the discovery of new areas of space. When resource rich planets were discovered, they would send Reaper teams to terraform the planet and mine its wealth for fortune and glory. 
 
One such foray inadvertently led them into a region of space deemed forbidden by the reclusive, yet powerful, Enshigi. 
 
The retaliation was swift, and ruthless. Within a week the Gatestriders lost their homeworld, their star sent nova by the Enshigi. 
 
The shattered society took to finding a new home for themselves. It was during this search that they came across the planet Em-8ER. This was where they encountered the Tsi-Hu: sentient, shapeshifting aliens who command huge creatures, known as Kaiju, into battle. This was how the war started.",NULL,1,4,NULL,NULL,NULL,NULL
75,87677,Pop-up Pilgrams,NULL,2018-02-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76,60180,Inhumane,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,111120,Vortex Of Pain,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,59860,Doom Warrior,NULL,2014-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
79,108614,Leo Spanish Spelling Complete,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80,130751,Tower of Fortune,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,130752,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82,130753,Crazy Kong,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83,101761,BackDoor- Door 1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
84,106259,Winning Eleven X,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,104739,Word Nut: Word Games & Puzzles,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
86,92040,Bingo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
87,102195,NYKRA,NULL,2021-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
88,171309,Neon Arena,NULL,2021-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89,160116,Lords of the Darkreign,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90,100487,Catch It,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91,105595,Magic Mechsuit Akane,NULL,2018-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92,52291,Bildo,NULL,2017-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93,95372,Famista 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94,111122,Edge,NULL,2018-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95,143104,i am still here.,NULL,2021-01-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96,65249,Paint Park,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
97,84114,Lesbian Spider-Queens of Mars,NULL,2014-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98,108071,Soul Rebellion,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99,17584,Spirit Run: Fire vs. Ice,NULL,2015-01-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100,91555,Spike the Hedgehog,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101,76426,Cobalt WASD,NULL,2017-11-30 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0
102,106781,Jump Ball Blast,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103,57754,Iron Quest,NULL,2016-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104,145096,Pokémon Blaze Online,NULL,2021-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
105,45418,Beach de Reach!,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,97156,UFO Hunter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,130725,Caution! Platforming Ahead,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
108,984,Tom Clancy's H.A.W.X 2,"You will do so by mastering every nuance of the world’s finest combat aircraft. You will slip into enemy territory undetected, deliver a crippling blow and escape before he can summon a response. You will use your superior technology to decimate the enemy from afar, then draw him in close for a pulse-pounding dogfight. And you will use your steel nerve to successfully execute night raids, aerial refuelings and more.

You will do all this with professionalism, skill and consummate lethality. Because you are a member of H.A.W.X. 2. And you are one of the finest military aviators the world has ever known.",2010-09-03 00:00:00.000,3,NULL,52.1667,9,60.2152,13
109,66013,Simple 1500 vol. 7: the Card,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
110,1008,Jagged Alliance: Back in Action,NULL,2012-02-08 00:00:00.000,2,NULL,63.5000,2,50.0000,4
111,67138,Hell's Kitchen Vs.,NULL,2009-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112,47963,World Cup of Pool,NULL,2010-03-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113,97454,The Bananatree Brothers: Eat Carrots,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
114,89689,A Knight's Move,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115,155930,子非猫,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
116,151524,Loop Knight,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117,137234,Slip Slop,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118,88217,Duck Bow Hunt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119,63293,Jingle Cats,NULL,1998-07-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120,141707,Gondola's Adventure,"Gondola takes on a quest to bring medical herbs to fairies who reside in the Queen's Castle in the Sky. As such, Gondola descends into an abandoned mine to find the herbs. After finding the herbs, the real challenge begins as Gondola has to climb from the depths of the earth to the skies.",2021-02-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121,155769,Ink Studio: Tattoo Artist Simulator,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122,127806,Once More,NULL,2021-10-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123,137244,Line Simulator 2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124,104254,Yo-kai Watch World,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
125,52235,Hospital Hustle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126,88741,Anime Dress Up,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,5514,Mystery Case Files: Dire Grove,"This story takes place directly after the events in Mystery Case Files: Return to Ravenhearst. The player is driving through a decrepit town called Dire Grove, which appears to be deserted. The weather forecast has predicted a heavy snowstorm and the player has no other option but to explore the deserted town for shelter. The player sees an abandoned car and finds a camcorder in it. The footage shows a teenaged girl crying and pleading the player to save them. The player also finds a cryptic note: ""She is real. The legend is real."".
As the player explores the surrounding, they realize that all the villagers have evacuated due to the snowstorm, so the player has to do everything by themself. The player learns that the girl in the footage is Alison Sterling, a collegiate who has chosen the Celtic legend of the Banshee as a subject for research. She arrived here with 3 friends and all four of them are missing. The player also learns that Dr. Patricia Anderson, an archaeologist had unearthed some relics only some days ago.
The player eventually learns about the legend of the Banshee. Apparently a farmer, a fisherman, a hunter and a blacksmith performed a ritual 1000 years ago to open a portal to talk to their kin in the spirit world. When the dead started attacking the living, they offered a young woman to appease the ghosts and close the portal. This woman became the Banshee and is trying to come back. The player also find that all the students have been subdued and hypnotized by the Banshee. Dr. Anderson's recording proves that the relics unearthed by her are maybe the keys to the portal.
The player is left with only one option: open the portal and send the Banshee back to the spirit world. Only after opening the portal the player realizes that the Banshee has tricked them into freeing her spirit. The player races against time, trapping the Banshee's spirit again and saved the students. In the end, Alison gives a lecture about the events at Dire Grove, where she is given by a big applause by a huge number of audience, including her friends. An audience member asks her about your identity, but she says: ""That person has asked to remain nameless, but I can give you their business card.""
She flashes a card, and a Mystery Case Files logo is seen and the credits start rolling.",2009-11-25 00:00:00.000,3,NULL,NULL,NULL,93.0667,8
128,102490,DinoSaur Ice Survival Craft,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
129,90359,iLudo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130,91763,What's Michael?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131,73357,Now with Sprinkles,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132,137232,I Don't Want To Die,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
133,46420,Heart of the Alien: Out of this World Parts I And II,Enter the award-winning sci fi universe of Out of This World. A cool blue world where the past and future coexist. Where electric torture chambers are manned by primitive humanoids. And the merciful turn merciless just to survive. Imagine an alien prison. Where every passage you enter is one you may never exit. Every creature lives to try and take your life. And the further you run the closer you get to the sadist they call The Warden.,1994-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134,74958,ALVAROK,NULL,2017-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135,56032,The Demon Rush,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
136,128002,Walk With Me,NULL,2017-05-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
137,137237,Final Drive: Nitro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
138,176212,Blond Escape,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
139,146694,Kub,NULL,2019-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140,183321,T-Shrek,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
141,62529,Pirates Of The Caribbean: Isles Of War,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
142,98173,Daneta3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
143,99817,Hitman 2: Silent Assassin HD,NULL,2013-01-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
144,77594,Avatar Onslaught 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
145,90944,Terwilliger,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
146,122627,Word Maker,NULL,1982-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147,39058,Gryzor,NULL,1987-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148,105934,Fireman Titan Fights Games,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
149,92104,Petz Catz Clan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
150,105929,Car Parking Simulator 3D Game,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
151,127841,Joan of Arc: The Beginning,NULL,2021-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152,92009,Morph Chess 3D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,137242,Premier Collection III,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,62940,Reckless Getaway,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
155,182733,Monster Girls: the Advent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,137028,Falcon 3.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,153871,Blimby,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
158,137239,Brave Blob,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
159,43420,Ghost Vibration,NULL,2002-08-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160,54685,Dance On,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
161,23635,Dragon Atlas,NULL,NULL,NULL,NULL,70.0000,1,NULL,NULL
162,96575,Ugandan Knuckles Simulator. Meme Salvation 3D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
163,152902,Last Contingency,NULL,2020-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164,113755,Cope Island: Adrift,"When one is faced with a desire to better themselves they are drawn to Cope Island. Take a limited amount of randomized weapons and battle your way through a series of trials in order to have a showdown with Your Demon. There are a number of possible weapon combos you may find per visit.
Cope Island is full of secrets and it is up to you to stay on track or break your way through the forgotten.
Take the plunge. Discover one's self.",2019-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165,71213,Carriers at War,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
166,155932,No Light,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,116531,疑犯寻踪 In Pursuit,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
168,104234,Zombie Crisis: Survival,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169,81357,Farming Simulator,NULL,2013-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170,182742,Deft,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
171,137245,Tail to Nose: Great Championship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
172,153653,F1 Clash,NULL,2019-05-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173,123034,Damascus Gear: Operation Osaka,"'GEAR System' - The system revealed by Atsuga Corporation in the mid-21st century revolutionized all technologies, allowing for the perfection of piloted humanoid robots called 'GEARs'. 
 
During World War IV in 2050, GEARs from all over the world went berserk and began massacring humanity. The berserk GEARs, known as 'RAGE', conquered the surface world and pushed humanity to the brink of extinction. The remaining survivors escaped underground and began their counterattack. After over 50 years of war, humanity managed to defeat the RAGEs and reclaim Japan. 30 years later in the 'Cosmopolis' built upon Osaka, GEAR pilots fight day and night in the 'Arena' for large sums of 'Eyn'.",2017-03-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174,155924,Mastermine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
175,28323,Mega Man Legacy Collection 2,NULL,2017-08-08 00:00:00.000,7,NULL,71.4000,11,95.1374,9
176,13272,3D Stunt Rider,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
177,92743,Grimblood,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
178,101086,Neighbor,NULL,NULL,NULL,NULL,NULL,NULL,41.9583,0
179,84367,Swamp Monsters,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,70882,Cubistry,NULL,2013-01-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181,97896,Lix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
182,23243,Death in the Caribbean,NULL,1983-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183,80867,Night Raid,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184,131767,Mya of the Desert,"Embark on a journey to restore life to a world plagued by entropy. Traverse the landscape as Mya, a desert wanderer, in order to return the spirits of the Geomancers to their sacred mosaic. Gifted with the power of the Geomancers by the mosaic’s guardian spirit, Mya will elevate pillars of earth and bend rocks to her will to overcome the obstacles of the desert, solve the puzzles within the Geomancers’ abandoned temples, and overcome the Golem that’s been awoken by the decaying mosaic!",2020-03-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185,134854,Mochi Making Mischief,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
186,168973,Resonant,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
187,159766,Tournament Paintball VR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
188,182737,Filch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,61106,Happy Vikings,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,102723,Hello Racoon Neighbor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191,60688,Simon the Sorcerer 6: Between Worlds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,120626,Dark Tales: Edgar Allan Poe's Murders in the Rue Morgue,NULL,2010-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193,82427,Q,NULL,2015-06-26 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0
194,91852,Tank Ace,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,165521,Breakage,NULL,2013-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
196,93231,Adagio,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,59789,Deer Hunter 2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,94873,Sonic Mania Plus,NULL,2018-07-17 00:00:00.000,7,NULL,86.7778,9,95.1978,33
199,149613,Tower of Portal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,52870,Stellar Attack,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,127522,Tore World,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,182766,Siren for Hire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,81416,Mind Games,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL
204,26598,RollocoBall,NULL,2016-12-22 00:00:00.000,1,1,NULL,NULL,NULL,NULL
205,16141,Gargoyle's Quest II,NULL,1992-07-17 00:00:00.000,NULL,NULL,NULL,NULL,69.5651,6
206,7200,Supremacy MMA,NULL,2011-09-20 00:00:00.000,1,NULL,50.0000,3,NULL,NULL
207,54341,Eruption,NULL,2017-08-04 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,0
208,150900,Traffic Command,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
209,163969,Kaigrad,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210,73292,Starbirds,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
211,157303,Torchway,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212,145505,It's Mealtime!,"Attend customers, cultivate crops, get ingredients and cook with your teammates to make the restaurant succeed! But things aren’t that easy, get ready to deal with physics, insects, water tornados, fire, and much more! We don’t worry about winning a match here, having fun is the ultimate win!",2021-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
213,88756,Jewel Master: Cradle of Egypt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214,103642,ALIENS INVADED OUR PLANET,NULL,NULL,NULL,NULL,NULL,NULL,50.0000,0
215,101918,Crayon Poke,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216,138029,Touhou Baisyunyado: Soap of Royal Road,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217,94963,VBS2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,45016,Iznogoud,NULL,1998-07-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
219,85909,Hard Core,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
